sampleID,x,y,z,mg_ca,std,relstd,dist
QG1-7188-1,26.96352,-2.40375,-0.9263349070941154,0.4877771099464394,0.04464739252865874,0.09153236512791932,0.27
QG1-7188-1,26.96753,-2.39459,-0.9260958952285322,0.4764256578650522,0.03101143921136827,0.06509187467009235,0.28
QG1-7188-1,26.97154,-2.38543,-0.9258568833629494,0.43987609871478606,0.03478462674764625,0.07907823782487548,0.29
QG1-7188-1,26.97556,-2.37627,-0.9256173659369088,0.4112039690898655,0.02499951904701914,0.06079590890708473,0.3
QG1-7188-1,26.97957,-2.36711,-0.925378354071326,0.4346459803027576,0.02441115712076453,0.05616331043430025,0.31
QG1-7188-1,26.98358,-2.35795,-0.925139342205743,0.44279611687028486,0.02662522919442072,0.06012977119720422,0.32
QG1-7188-1,26.98759,-2.34879,-0.9249003303401596,0.4527176775130418,0.03136016598586019,0.06927091108554463,0.33
QG1-7188-1,26.9916,-2.33963,-0.9246613184745768,0.4208035242144581,0.02776359702811799,0.06597757725519564,0.34
QG1-7188-1,26.99562,-2.33047,-0.9244218010485368,0.42417868503362566,0.03029294380106027,0.07141552574396538,0.35000000000000003
QG1-7188-1,26.99963,-2.32131,-0.9241827891829536,0.44990609497454137,0.02578192247070564,0.05730511935421669,0.36
QG1-7188-1,27.00364,-2.31215,-0.9239437773173704,0.43732130909971767,0.02511975936431449,0.05744005343811569,0.37
QG1-7188-1,27.00765,-2.30299,-0.9237047654517871,0.4247393848002748,0.01091967601539129,0.02570912047755132,0.38
QG1-7188-1,27.01167,-2.29383,-0.9234652480257473,0.42806544438376815,0.01813343202646816,0.04236135447132991,0.39
QG1-7188-1,27.01568,-2.28467,-0.923226236160164,0.4201158079859056,0.01536376259340216,0.0365703034766966,0.4
QG1-7188-1,27.01969,-2.27551,-0.9229872242945812,0.4396595587041841,0.01178798149361179,0.02681161198531589,0.41000000000000003
QG1-7188-1,27.0237,-2.26635,-0.9227482124289978,0.4151041414864668,0.01784772500150975,0.04299577676483294,0.42
QG1-7188-1,27.02772,-2.25719,-0.9225086950029578,0.3998789868732047,0.01124638427198411,0.02812446925487025,0.43
QG1-7188-1,27.03173,-2.24803,-0.9222696831373748,0.38499988941660934,0.02176791625409627,0.05654005845840948,0.44
QG1-7188-1,27.03574,-2.23887,-0.9220306712717916,0.37520433959453026,0.01845475161566429,0.04918586932018876,0.45
QG1-7188-1,27.03975,-2.22971,-0.9217916594062088,0.3969914055397344,0.01470587854849235,0.03704331716828681,0.46
QG1-7188-1,27.04376,-2.22055,-0.9215526475406256,0.38913764403466744,0.02138552011930492,0.05495618439165893,0.47000000000000003
QG1-7188-1,27.04778,-2.21139,-0.9213131301145854,0.4086519145186008,0.02901371771534844,0.07099860953674257,0.48
QG1-7188-1,27.19623,-1.87248,-0.9124656862136584,0.921041622526132,0.0889594941677951,0.09658574812700292,0.49
QG1-7188-1,27.26444,-1.71676,-0.9084004622569178,0.3868985635946415,0.01739879797424379,0.04496992134732434,0.5
QG1-7188-1,27.26845,-1.7076,-0.9081614503913348,0.3782540564456726,0.02453855043830598,0.06487319837065747,0.51
QG1-7188-1,27.27246,-1.69844,-0.9079224385257516,0.38835542527296935,0.03432401276539452,0.0883829876749338,0.52
QG1-7188-1,27.27648,-1.68928,-0.9076829210997116,0.3565011506147061,0.01875508616307182,0.05260876754740592,0.53
QG1-7188-1,27.28049,-1.68012,-0.9074439092341284,0.34241841729499994,0.01483672977124415,0.04332923996451402,0.54
QG1-7188-1,27.2845,-1.67096,-0.9072048973685454,0.3427168591811051,0.01004481299026085,0.02930936346190304,0.55
QG1-7188-1,27.28851,-1.6618,-0.9069658855029624,0.35013781947812456,0.02121106551239317,0.06057919005724078,0.56
QG1-7188-1,27.29252,-1.65264,-0.9067268736373794,0.3436713962847694,0.01450521511211655,0.04220664061345797,0.5700000000000001
QG1-7188-1,27.29654,-1.64348,-0.9064873562113388,0.35455324066885785,0.01764853410477416,0.04977682356387587,0.58
QG1-7188-1,27.30055,-1.63432,-0.906248344345756,0.35395785793913603,0.01321028051838539,0.03732161957160713,0.59
QG1-7188-1,27.30456,-1.62516,-0.9060093324801728,0.36283602787148417,0.01888333403914788,0.0520437128306242,0.6
QG1-7188-1,27.30857,-1.616,-0.90577032061459,0.38710760924011783,0.01141293471531283,0.02948258944771487,0.61
QG1-7188-1,27.31259,-1.60684,-0.9055308031885496,0.39290079814086737,0.01270460608392802,0.03233540411229457,0.62
QG1-7188-1,27.3166,-1.59768,-0.9052917913229664,0.3781917062760555,0.01997803310003807,0.05282514864420481,0.63
QG1-7188-1,27.32061,-1.58852,-0.9050527794573836,0.37961159442630255,0.01559352770488657,0.0410775854421746,0.64
QG1-7188-1,27.32462,-1.57936,-0.9048137675918004,0.3842244283599646,0.01296910740698752,0.03375398972508142,0.65
QG1-7188-1,27.32863,-1.5702,-0.9045747557262174,0.3850342227041993,0.01096945920818449,0.0284895693976058,0.66
QG1-7188-1,27.33265,-1.56104,-0.9043352383001771,0.39512477479272473,0.01629219986919505,0.04123305069326936,0.67
QG1-7188-1,27.33666,-1.55189,-0.904096266043898,0.38590340322871747,0.01544395375826601,0.04002025799475182,0.68
QG1-7188-1,27.34067,-1.54273,-0.9038572541783148,0.37142527276114384,0.01756239765935045,0.04728379824235731,0.6900000000000001
QG1-7188-1,27.34468,-1.53357,-0.9036182423127316,0.34725346037466365,0.00774335471607289,0.02229885544615833,0.7000000000000001
QG1-7188-1,27.3487,-1.52441,-0.9033787248866914,0.3486544327461695,0.01281366817685641,0.03675177187890548,0.71
QG1-7188-1,27.35271,-1.51525,-0.9031397130211084,0.38136362098110144,0.01701489577399304,0.04461593827492061,0.72
QG1-7188-1,27.35672,-1.50609,-0.9029007011555252,0.39956516889053473,0.01595120808525442,0.03992141789922743,0.73
QG1-7188-1,27.36073,-1.49693,-0.9026616892899424,0.4046354243010348,0.01501032100409379,0.03709591425422661,0.74
QG1-7188-1,27.36475,-1.48777,-0.902422171863902,0.4063100124382185,0.01426401302824342,0.03510623068982908,0.75
QG1-7188-1,27.36876,-1.47861,-0.9021831599983188,0.4357579396599175,0.01882569623856625,0.04320218755683157,0.76
QG1-7188-1,27.37277,-1.46945,-0.901944148132736,0.45959298871300336,0.02070026985835004,0.04504043875063659,0.77
QG1-7188-1,27.37678,-1.46029,-0.9017051362671528,0.47433867524639545,0.014403184717102,0.03036476987591253,0.78
QG1-7188-1,27.38079,-1.45113,-0.90146612440157,0.4864436989029167,0.02004451999558219,0.0412062486178542,0.79
QG1-7188-1,27.38481,-1.44197,-0.9012266069755296,0.48789514243291265,0.01529677982052845,0.03135259708520631,0.8
QG1-7188-1,27.38882,-1.43281,-0.9009875951099466,0.485911809699502,0.01706851192890633,0.03512676907248222,0.81
QG1-7188-1,27.39283,-1.42365,-0.9007485832443636,0.46325274200800737,0.00687935781292976,0.01485011784951475,0.8200000000000001
QG1-7188-1,27.39684,-1.41449,-0.9005095713787804,0.44294932803535814,0.01416736116397062,0.0319841577067247,0.8300000000000001
QG1-7188-1,27.40086,-1.40533,-0.9002700539527401,0.4235775080297629,0.01168166079719224,0.02757856726512359,0.84
QG1-7188-1,27.40487,-1.39617,-0.9000310420871571,0.4032606528522968,0.01483649550590195,0.0367913293820316,0.85
QG1-7188-1,27.40888,-1.38701,-0.8997920302215742,0.38564543350495933,0.01029944091829017,0.02670702158893247,0.86
QG1-7188-1,27.41289,-1.37785,-0.8995530183559911,0.39615840884621567,0.0121074947017629,0.03056225598498628,0.87
QG1-7188-1,27.4169,-1.36869,-0.8993140064904082,0.3997599510209964,0.01442478278695815,0.03608361155267534,0.88
QG1-7188-1,27.42092,-1.35953,-0.8990744890643678,0.4027016960677066,0.01483756926524571,0.03684506276018033,0.89
QG1-7188-1,27.42493,-1.35037,-0.8988354771987846,0.4195029687536723,0.02035047327015004,0.04851091597899899,0.9
QG1-7188-1,27.42894,-1.34121,-0.8985964653332015,0.4352441461567863,0.02233174617686939,0.05130855032528093,0.91
QG1-7188-1,27.43295,-1.33205,-0.8983574534676185,0.44295005334198223,0.01373565905701538,0.03100949859556893,0.92
QG1-7188-1,27.43697,-1.32289,-0.8981179360415785,0.4725628208669258,0.01909342917028318,0.04040400202296048,0.93
QG1-7188-1,27.44098,-1.31373,-0.8978789241759954,0.4739605309893761,0.02290711492156206,0.04833127111606583,0.9400000000000001
QG1-7188-1,27.44499,-1.30457,-0.8976399123104122,0.4976495756582223,0.03461535571053477,0.06955769160407772,0.9500000000000001
QG1-7188-1,27.449,-1.29541,-0.897400900444829,0.5038155872131069,0.0449201948734057,0.08915999427863093,0.96
QG1-7188-1,27.45301,-1.28625,-0.8971618885792461,0.47369993778881314,0.02721498907143516,0.05745195829763495,0.97
QG1-7188-1,27.45703,-1.27709,-0.8969223711532059,0.45809636508761864,0.01871873841822725,0.04086201036466853,0.98
QG1-7188-1,27.46104,-1.26793,-0.8966833592876229,0.4667003743532481,0.02032888890158375,0.04355875850700882,0.99
QG1-7188-1,27.46505,-1.25877,-0.8964443474220397,0.4667298589373962,0.02101128164122991,0.04501807895699299,1
QG1-7188-1,27.46906,-1.24961,-0.8962053355564568,0.45102024011423103,0.01331634404304178,0.02952493670720658,1.01
QG1-7188-1,27.47308,-1.24045,-0.8959658181304164,0.44152002932431833,0.02391744057010768,0.05417068078816225,1.02
QG1-7188-1,27.47709,-1.23129,-0.8957268062648333,0.4336466213072205,0.01840631240429886,0.04244541868863948,1.03
QG1-7188-1,27.4811,-1.22213,-0.8954877943992503,0.4402399925461342,0.01819445305877352,0.04132848756775968,1.04
QG1-7188-1,27.48511,-1.21297,-0.8952487825336675,0.43457082950363474,0.02110054029071384,0.04855489337564328,1.05
QG1-7188-1,27.48913,-1.20381,-0.8950092651076271,0.4408660597524521,0.01524475408580298,0.03457910571379202,1.06
QG1-7188-1,27.49314,-1.19465,-0.894770253242044,0.4268150675126942,0.01352248059394631,0.03168229433124249,1.07
QG1-7188-1,27.49715,-1.18549,-0.8945312413764608,0.4264769242142152,0.01270541731796597,0.02979157041468477,1.08
QG1-7188-1,27.50116,-1.17633,-0.8942922295108778,0.4155959649489507,0.01460734092036247,0.03514793730530263,1.09
QG1-7188-1,27.50517,-1.16717,-0.8940532176452949,0.4334015066347793,0.01660894986850281,0.03832231686840653,1.1
QG1-7188-1,27.50919,-1.15801,-0.8938137002192545,0.46551008286589635,0.01203143848492886,0.02584570974458328,1.11
QG1-7188-1,27.5132,-1.14885,-0.8935746883536715,0.4553637703132455,0.01836047720144133,0.04032046113113288,1.12
QG1-7188-1,27.51721,-1.13969,-0.8933356764880885,0.46591099040656064,0.01896083966209344,0.04069627043042693,1.1300000000000001
QG1-7188-1,27.52122,-1.13053,-0.8930966646225055,0.446276679616359,0.02209167808260831,0.0495022014181861,1.1400000000000001
QG1-7188-1,27.52524,-1.12137,-0.892857147196465,0.4272668929477854,0.01351611226168774,0.03163388618396768,1.1500000000000001
QG1-7188-1,27.52925,-1.11222,-0.8926181749401859,0.4261429489222114,0.01509567779619703,0.03542397647169007,1.16
QG1-7188-1,27.53326,-1.10306,-0.892379163074603,0.4205829730802535,0.0108338140246504,0.02575904094572832,1.17
QG1-7188-1,27.53727,-1.0939,-0.8921401512090198,0.4408144184820929,0.01741844037618393,0.03951422559217291,1.18
QG1-7188-1,27.54128,-1.08474,-0.8919011393434366,0.4075330931329651,0.01580985717857032,0.03879404506031629,1.19
QG1-7188-1,27.5453,-1.07558,-0.8916616219173963,0.39692882137596264,0.01704571240724294,0.04294400277650183,1.2
QG1-7188-1,27.54931,-1.06642,-0.8914226100518134,0.392802810965346,0.01656086266726452,0.04216075395836606,1.21
QG1-7188-1,27.55332,-1.05726,-0.8911835981862305,0.4097605744842368,0.02211268285698769,0.05396488640914464,1.22
QG1-7188-1,27.55733,-1.0481,-0.8909445863206473,0.41258234530974935,0.01571116773170516,0.03808007761434843,1.23
QG1-7188-1,27.56135,-1.03894,-0.890705068894607,0.4199379921809251,0.01337848094632589,0.03185822953728354,1.24
QG1-7188-1,27.56536,-1.02978,-0.890466057029024,0.4367582826841181,0.01268414090079617,0.02904155777618047,1.25
QG1-7188-1,27.56937,-1.02062,-0.8902270451634409,0.4456888678034175,0.00990358759101862,0.02222085474072657,1.26
QG1-7188-1,27.57338,-1.01146,-0.8899880332978579,0.4325618935160098,0.01902790175000397,0.04398885346866486,1.27
QG1-7188-1,27.5774,-1.0023,-0.8897485158718177,0.4238467184309279,0.00818354894818793,0.01930780301539968,1.28
QG1-7188-1,27.58141,-0.99314,-0.8895095040062345,0.42755006779665344,0.01429161093281231,0.03342675398570988,1.29
QG1-7188-1,27.58542,-0.98398,-0.8892704921406516,0.4453250971654157,0.02296760604564935,0.05157491951799441,1.3
QG1-7188-1,27.58943,-0.97482,-0.8890314802750685,0.4418021300580001,0.01575314604507801,0.03565656427009513,1.31
QG1-7188-1,27.59344,-0.96566,-0.8887924684094853,0.4514130153632321,0.01589941287758417,0.03522143211752682,1.32
QG1-7188-1,27.59746,-0.9565,-0.8885529509834451,0.48232074159912425,0.02244727851502077,0.04654014762167868,1.33
QG1-7188-1,27.60147,-0.94734,-0.8883139391178623,0.49572876421643874,0.02748793869388921,0.05544955362301265,1.34
QG1-7188-1,27.60548,-0.93818,-0.8880749272522792,0.5074308944444045,0.02086055389427742,0.04111013760231929,1.35
QG1-7188-1,27.6081,-0.9322,-0.8879187840488432,0.5042171893570059,0.01400571684795504,0.02777715068741624,1.36
QG1-7188-1,27.61438,-0.92442,-0.8875704760433835,0.4853090209337318,0.02188940646513327,0.04510405848837959,1.37
QG1-7188-1,27.62066,-0.91663,-0.88722212842862,0.4880072162565236,0.01382345958376533,0.02832634256887496,1.3800000000000001
QG1-7188-1,27.62694,-0.90885,-0.8868738204231607,0.47755685073660503,0.02634733683356309,0.05517110013797056,1.3900000000000001
QG1-7188-1,27.63321,-0.90107,-0.8865260179781584,0.4635929130464967,0.02560671161153405,0.05523533878734206,1.4000000000000001
QG1-7188-1,27.63949,-0.89328,-0.8861776703633951,0.42176798034327617,0.01356505693997391,0.03216236787091646,1.41
QG1-7188-1,27.64577,-0.8855,-0.8858293623579354,0.384528792952343,0.01555722592614781,0.04045789603088556,1.42
QG1-7188-1,27.65205,-0.87772,-0.8854810543524758,0.4050017455414995,0.01489856235251342,0.03678641516123244,1.43
QG1-7188-1,27.65833,-0.86993,-0.8851327067377124,0.4236934670416518,0.00491786462865387,0.01160712876455661,1.44
QG1-7188-1,27.66461,-0.86215,-0.8847843987322529,0.45725058937605023,0.0111071942746741,0.02429126289335271,1.45
QG1-7188-1,27.67088,-0.85437,-0.8844365962872505,0.4716968339932374,0.01583694094484186,0.03357440585464881,1.46
QG1-7188-1,27.67716,-0.84658,-0.884088248672487,0.4762960754675506,0.01101375666665176,0.02312376110981019,1.47
QG1-7188-1,27.68344,-0.8388,-0.8837399406670275,0.4784786188240881,0.02482664678261994,0.05188663778463927,1.48
QG1-7188-1,27.68972,-0.83101,-0.883391593052264,0.4922839147385989,0.01671914178111683,0.03396239706510549,1.49
QG1-7188-1,27.696,-0.82323,-0.8830432850468044,0.4899437881168506,0.01240322238090043,0.025315602895127,1.5
QG1-7188-1,27.70228,-0.81545,-0.8826949770413451,0.4874099877103589,0.01875482191292257,0.03847853426439741,1.51
QG1-7188-1,27.70855,-0.80766,-0.882347134987039,0.48674984658818454,0.01728204394895334,0.03550498078240761,1.52
QG1-7188-1,27.71483,-0.79988,-0.8819988269815793,0.4672598469519996,0.01353066388269116,0.02895747188840116,1.53
QG1-7188-1,27.72111,-0.7921,-0.8816505189761198,0.47269873946450297,0.02005690355655312,0.04243062627853544,1.54
QG1-7188-1,27.72739,-0.78431,-0.8813021713613564,0.4728772652014254,0.00743892866054842,0.0157312038619149,1.55
QG1-7188-1,27.73367,-0.77653,-0.8809538633558966,0.48793279805249534,0.01807893588302399,0.03705210216485371,1.56
QG1-7188-1,27.73995,-0.76875,-0.8806055553504373,0.48981842683979326,0.01307922954188904,0.0267021998871572,1.57
QG1-7188-1,27.74622,-0.76096,-0.880257713296131,0.4831192856763033,0.01288335895167825,0.02666703510633663,1.58
QG1-7188-1,27.7525,-0.75318,-0.8799094052906714,0.4774051104678373,0.02293584662761353,0.04804273378041,1.59
QG1-7188-1,27.75878,-0.7454,-0.8795610972852117,0.48255988368526725,0.01915823905894333,0.03970126756628329,1.6
QG1-7188-1,27.76506,-0.73761,-0.8792127496704486,0.4867149295270544,0.02341332415386893,0.0481047996136463,1.61
QG1-7188-1,27.77134,-0.72983,-0.8788644416649889,0.470792277423122,0.01980678749249876,0.04207118179786436,1.62
QG1-7188-1,27.77762,-0.72205,-0.8785161336595295,0.45413737516852715,0.0175423602641862,0.03862787170440741,1.6300000000000001
QG1-7188-1,27.78389,-0.71426,-0.8781682916052233,0.4310889711881337,0.02687317231969885,0.06233787945359195,1.6400000000000001
QG1-7188-1,27.79017,-0.70648,-0.8778199835997637,0.4237794786479405,0.01961047348508789,0.04627518431910553,1.6500000000000001
QG1-7188-1,27.79645,-0.6987,-0.877471675594304,0.4092617791344531,0.01648985835462385,0.04029171350791227,1.6600000000000001
QG1-7188-1,27.80273,-0.69091,-0.8771233279795406,0.3846120315761765,0.0128396519559279,0.0333833861184992,1.67
QG1-7188-1,27.80901,-0.68313,-0.8767750199740812,0.37221761584062574,0.01302078742491986,0.03498165285786753,1.68
QG1-7188-1,27.81529,-0.67535,-0.8764267119686215,0.3689780772201467,0.01296122266733484,0.03512735164371751,1.69
QG1-7188-1,27.82156,-0.66756,-0.8760788699143154,0.3749315468757205,0.00797827027412117,0.02127927175134651,1.7
QG1-7188-1,27.82784,-0.65978,-0.8757305619088559,0.3783837214002745,0.01447152736814617,0.0382456394122659,1.71
QG1-7188-1,27.83412,-0.65199,-0.8753822142940926,0.3889593228639271,0.01378428900155036,0.03543889602659721,1.72
QG1-7188-1,27.8404,-0.64421,-0.875033906288633,0.4080632027681194,0.0173296452361505,0.04246804200573315,1.73
QG1-7188-1,27.84668,-0.63643,-0.8746855982831735,0.4002415949609933,0.01605557132814721,0.04011469954718713,1.74
QG1-7188-1,27.85296,-0.62864,-0.8743372506684101,0.4252659084217466,0.01350654368584429,0.03176023146546119,1.75
QG1-7188-1,27.85923,-0.62086,-0.8739894482234076,0.4328612979093558,0.02177424082414712,0.05030304379096236,1.76
QG1-7188-1,27.86551,-0.61308,-0.8736411402179479,0.4181646742927512,0.02384616840322255,0.05702578402528614,1.77
QG1-7188-1,27.87179,-0.60529,-0.8732927926031846,0.4289798600743072,0.0284000994300364,0.06620380599013899,1.78
QG1-7188-1,27.87807,-0.59751,-0.8729444845977252,0.4165847999365798,0.01741896180663494,0.04181372390276069,1.79
QG1-7188-1,27.88435,-0.58973,-0.8725961765922655,0.4202587386801014,0.0134312111637026,0.03195938579620201,1.8
QG1-7188-1,27.89063,-0.58194,-0.8722478289775021,0.4241235666032804,0.00975365029277364,0.02299719011345833,1.81
QG1-7188-1,27.8969,-0.57416,-0.8719000265324999,0.43893183255349066,0.02243194727869296,0.05110576544014788,1.82
QG1-7188-1,27.90318,-0.56638,-0.8715517185270403,0.4255518743573338,0.01579555698316031,0.03711781790883822,1.83
QG1-7188-1,27.90946,-0.55859,-0.871203370912277,0.4203463011430893,0.02252789643493806,0.05359365926065182,1.84
QG1-7188-1,27.91574,-0.55081,-0.8708550629068175,0.43560349128449066,0.01084445814754046,0.02489525076018731,1.85
QG1-7188-1,27.92202,-0.54303,-0.8705067549013579,0.44726548683853745,0.02115731969772824,0.04730371629449251,1.86
QG1-7188-1,27.9283,-0.53524,-0.8701584072865944,0.4514304796744676,0.04103521732423059,0.09090041362253969,1.87
QG1-7188-1,27.93457,-0.52746,-0.869810604841592,0.4466337440252981,0.02354590172214072,0.05271859109867668,1.8800000000000001
QG1-7188-1,27.94085,-0.51968,-0.8694622968361323,0.46541124902286046,0.02708275086180043,0.05819101046367308,1.8900000000000001
QG1-7188-1,27.94713,-0.51189,-0.869113949221369,0.4671705006514625,0.02202228250384944,0.0471397112470494,1.9000000000000001
QG1-7188-1,27.95341,-0.50411,-0.8687656412159095,0.4813736807080523,0.03730318580430968,0.07749319769506394,1.9100000000000001
QG1-7188-1,27.95969,-0.49633,-0.8684173332104501,0.4635346069366138,0.02693156433862771,0.05810043939677298,1.92
QG1-7188-1,27.96597,-0.48854,-0.8680689855956867,0.4962593740430439,0.04772483419453764,0.0961691339061701,1.93
QG1-7188-1,27.97852,-0.47298,-0.8673728751452245,0.49408463297969335,0.03290319707294918,0.06659425304227481,1.94
QG1-7188-1,27.9848,-0.46519,-0.8670245275304612,0.43603750268517566,0.02911882110123808,0.06678054277882199,1.95
QG1-7188-1,27.99108,-0.45741,-0.8666762195250018,0.4643456503951442,0.02943854438240336,0.06339791135623225,1.96
QG1-7188-1,28.00991,-0.43406,-0.8656317614597763,0.4681911359275951,0.0381030435114591,0.08138352178746003,1.97
QG1-7188-1,28.02247,-0.41849,-0.8649351058395535,0.4273144943971648,0.02154804264891871,0.05042665982888709,1.98
QG1-7188-1,28.02875,-0.41071,-0.8645867978340941,0.39507442226030903,0.01960180113715435,0.04961546491673156,1.99
QG1-7188-1,28.03503,-0.40292,-0.8642384502193307,0.3732755077838557,0.01529521161188318,0.04097566353252366,2
QG1-7188-1,28.04131,-0.39514,-0.863890142213871,0.3711665991323418,0.01949091896042579,0.05251258870272479,2.0100000000000002
QG1-7188-1,28.04758,-0.38736,-0.8635423397688685,0.3712639041905627,0.02108812760891493,0.05680091000198822,2.02
QG1-7188-1,28.05386,-0.37957,-0.8631939921541052,0.3736041956822406,0.01290819793636412,0.03455046299143508,2.0300000000000002
QG1-7188-1,28.06014,-0.37179,-0.8628456841486458,0.36283750869495657,0.01364063723099747,0.03759434155542442,2.04
QG1-7188-1,28.06642,-0.36401,-0.8624973761431861,0.3675240765458505,0.02097179622093146,0.0570623737580227,2.05
QG1-7188-1,28.0727,-0.35622,-0.8621490285284227,0.3522296857384439,0.02429956126385352,0.06898782881661403,2.06
QG1-7188-1,28.07898,-0.34844,-0.8618007205229631,0.3524388225985563,0.01932444753721601,0.05483064378304155,2.07
QG1-7188-1,28.08525,-0.34066,-0.8614529180779609,0.35439884247730963,0.0173383257463339,0.04892320083535258,2.08
QG1-7188-1,28.09153,-0.33287,-0.8611045704631974,0.3504605641636484,0.01025034926635631,0.02924822452083336,2.09
QG1-7188-1,28.09781,-0.32509,-0.8607562624577381,0.35412419611175644,0.01043544108288629,0.02946830856932753,2.1
QG1-7188-1,28.10409,-0.31731,-0.8604079544522784,0.3503171761699886,0.01197618446954675,0.03418668933245626,2.11
QG1-7188-1,28.11037,-0.30952,-0.8600596068375149,0.35687819825838213,0.01278955429493696,0.03583730908010593,2.12
QG1-7188-1,28.11665,-0.30174,-0.8597112988320553,0.3586114531035388,0.01585648271743211,0.04421633101844633,2.13
QG1-7188-1,28.12292,-0.29396,-0.8593634963870529,0.3659327295788145,0.01697376943377435,0.04638494472279377,2.14
QG1-7188-1,28.1292,-0.28617,-0.8590151487722898,0.3753218060813183,0.01525839467244114,0.04065416510634401,2.15
QG1-7188-1,28.13548,-0.27839,-0.8586668407668301,0.3819258781170205,0.01384311810922661,0.03624556203804851,2.16
QG1-7188-1,28.14176,-0.2706,-0.8583184931520667,0.3892077020626923,0.01129504494581043,0.02902061003918948,2.17
QG1-7188-1,28.14804,-0.26282,-0.8579701851466071,0.37770331623748654,0.01567610644105258,0.04150375643298826,2.18
QG1-7188-1,28.15432,-0.25504,-0.8576218771411476,0.3661595563373869,0.00953715997572113,0.02604645928436017,2.19
QG1-7188-1,28.16059,-0.24725,-0.8572740350868414,0.3717359089801638,0.0182794612045469,0.04917324574506552,2.2
QG1-7188-1,28.16687,-0.23947,-0.856925727081382,0.3697683141514706,0.01651000362175783,0.04464958999973895,2.21
QG1-7188-1,28.17315,-0.23169,-0.8565774190759223,0.36529695091273345,0.01449399769852509,0.03967730270485502,2.22
QG1-7188-1,28.17943,-0.2239,-0.8562290714611589,0.3761814815381802,0.01719999944854267,0.04572261074153107,2.23
QG1-7188-1,28.18571,-0.21612,-0.8558807634556993,0.36845172750964783,0.01434756397756931,0.03894014576765318,2.24
QG1-7188-1,28.19199,-0.20834,-0.8555324554502397,0.3731434566380351,0.02186956586428282,0.05860900271794723,2.25
QG1-7188-1,28.19826,-0.20055,-0.8551846133959335,0.3870018198796869,0.0226183696680155,0.05844512481891485,2.2600000000000002
QG1-7188-1,28.20454,-0.19277,-0.8548363053904741,0.38475896729143977,0.01627946230910396,0.04231080674663758,2.27
