x,y,z,mg_ca,std,relstd
21.5003,-17.0309,3.045469798830186,0.14013206566359646,0.011007018656959886,0.07854746595531913
21.49809,-17.02115,3.0447467956236585,0.12423144077427735,0.0068361455716926854,0.055027499714131456
21.49588,-17.01139,3.0440232514325305,0.11837356136953225,0.005954468053336954,0.05030234779156989
21.49367,-17.00164,3.0433002482260036,0.10247267738250203,0.005900190969226603,0.05757818688783577
21.49147,-16.99189,3.0425781298304275,0.11679802817190536,0.005736082117748653,0.04911112120237328
21.48926,-16.98213,3.041854585639299,0.13468253362279128,0.005252733605241075,0.03900085232991337
21.48705,-16.97238,3.041131582432772,0.13201949839080052,0.004806678075052763,0.03640884970509557
21.48484,-16.96263,3.0404085792262445,0.13935782599119978,0.006429889712227239,0.04613942321856597
21.48263,-16.95288,3.0396855760197177,0.1361558520691072,0.00742164465195328,0.05450845144861165
21.48042,-16.94312,3.038962031828589,0.12314924114523677,0.004395094644453948,0.0356891735879279
21.47822,-16.93337,3.0382399134330127,0.1213034012378694,0.004607721100999675,0.03798509402027552
21.47601,-16.92362,3.0375169102264854,0.1193155225820151,0.0051568313427798875,0.04322012116432868
21.4738,-16.91386,3.036793366035357,0.12560389436115857,0.0038728745859582967,0.03083403269983271
21.47159,-16.90411,3.03607036282883,0.12541735176714236,0.007551316696893696,0.060209505227904504
21.46938,-16.89436,3.035347359622303,0.11631310367937439,0.005636486048275188,0.04845959629632596
21.46717,-16.8846,3.034623815431174,0.11763338550481858,0.007354270162790978,0.06251856249168079
21.46497,-16.87485,3.033901697035598,0.11457066404464929,0.004319864998328701,0.037704808943458755
21.46276,-16.8651,3.033178693829071,0.11587412902005725,0.0029449789750341914,0.025415327821143145
21.46055,-16.85534,3.0324551496379426,0.11299659152761957,0.002620608476014513,0.023191925000445365
21.45834,-16.84559,3.0317321464314153,0.10756475448034612,0.003017661895029324,0.02805437440551869
21.45613,-16.83584,3.0310091432248885,0.10548403265778253,0.0038321311730646485,0.03632901659625654
21.45392,-16.82608,3.0302855990337596,0.1095468002920084,0.003375066412948147,0.030809356402483286
21.45172,-16.81633,3.0295634806381835,0.11083648520975256,0.005521840370739505,0.04981969935522311
21.44951,-16.80658,3.0288404774316566,0.11053258780035582,0.004454365503959655,0.04029911533425001
21.4473,-16.79683,3.0281174742251293,0.11171318075418676,0.005400795406311925,0.048345194093039154
21.44509,-16.78707,3.0273939300340005,0.10679361881125234,0.004000692456731185,0.037461905507687986
21.44288,-16.77732,3.0266709268274736,0.10503730969846967,0.005826987197645411,0.05547540406711604
21.44067,-16.76757,3.0259479236209468,0.09772753329552036,0.0033600419374245237,0.034381732804654154
21.43846,-16.75781,3.0252243794298184,0.09919501954530852,0.00455786681610657,0.04594854496726733
21.43626,-16.74806,3.024502261034242,0.10467487902764863,0.004309486635195162,0.041170208890873056
21.43405,-16.73831,3.0237792578277145,0.09930538229941445,0.004019718255740489,0.04047835235778747
21.43184,-16.72855,3.023055713636586,0.10025919326218688,0.0041397307126663455,0.04129028548873892
21.42963,-16.7188,3.022332710430059,0.10365765515374478,0.004219567960299088,0.04070676646158584
21.42742,-16.70905,3.021609707223532,0.10543002458013447,0.003898213729752155,0.036974417347206724
21.42521,-16.69929,3.0208861630324035,0.106830429927539,0.004463810687923556,0.04178407492089353
21.42301,-16.68954,3.0201640446368274,0.10222643532284578,0.007754033716939826,0.07585155143531584
21.4208,-16.67979,3.0194410414303,0.09505531927578445,0.0041263296357602185,0.043409770933370694
21.41859,-16.67004,3.018718038223773,0.10260490986148582,0.006101298399849533,0.05946400038834535
21.41638,-16.66028,3.017994494032644,0.1020913979334201,0.0054954736393042535,0.05382895866396285
21.41417,-16.65053,3.0172714908261176,0.10131946695148472,0.004906333444784883,0.04842439061719705
21.41196,-16.64078,3.0165484876195907,0.10365479222496968,0.004486259120297124,0.04328076902185345
21.40976,-16.63102,3.015825828239413,0.11555603368427572,0.005130302872895196,0.04439666808669032
21.40755,-16.62127,3.0151028250328853,0.1166334439369392,0.006455533983529285,0.05534890993204001
21.40534,-16.61152,3.014379821826358,0.12583281904243754,0.006763286065815691,0.05374818840810321
21.40313,-16.60176,3.01365627763523,0.13564878179681691,0.005733293541381752,0.04226572082283372
21.40092,-16.59201,3.0129332744287027,0.1436246646809177,0.0076347606109946125,0.05315772627185102
21.39871,-16.58226,3.012210271222176,0.14628418417277717,0.006130601784784337,0.04190884899452592
21.3965,-16.5725,3.011486727031047,0.14277921935259724,0.008047904951742955,0.056366080359834654
21.3943,-16.56275,3.0107646086354714,0.1369660082750323,0.006104521739463309,0.044569611222115973
21.39209,-16.553,3.010041605428944,0.13892831601595032,0.005663411300684113,0.040764989190784535
21.38988,-16.54325,3.009318602222417,0.13399615847262455,0.004596226900850719,0.03430118410289896
21.38767,-16.53349,3.0085950580312883,0.1314392135068395,0.006122218501161142,0.046578325735664644
21.38546,-16.52374,3.007872054824761,0.13950810376656478,0.005481925132715609,0.03929467166931298
21.38325,-16.51399,3.007149051618234,0.14940535986058961,0.00784628074821441,0.052516728687215686
21.38105,-16.50423,3.0064263922380565,0.16078761479808507,0.006384762716450169,0.0397092943039678
21.37884,-16.49448,3.0057033890315297,0.16491476974766436,0.00917302877110491,0.05562284557738847
21.37663,-16.48473,3.0049803858250024,0.16569622245620697,0.007670602690028902,0.046293165748279026
21.37442,-16.47497,3.0042568416338735,0.1598629523011301,0.005118579018703858,0.032018544290750434
21.37221,-16.46522,3.0035338384273462,0.1606284411078883,0.006636559242639672,0.04131621521609698
