x,y,z,mg_ca,std,relstd
7.3458,-11.6342,0.65776,0.20481712910417924,0.01292041507147327,0.06308268809344243
7.3958,-11.6342,0.66139,0.2165880108262722,0.008375253121272519,0.03866905231421332
7.4458,-11.5842,0.66456,0.25292304755193107,0.01327676211125802,0.05249328694939115
7.3958,-11.5842,0.66093,0.23869727564448082,0.010285927046344746,0.04309193315496719
7.3458,-11.5842,0.65729,0.23081745598938502,0.008500783512491514,0.03682903217199679
7.2958,-11.5842,0.65366,0.202921855760894,0.01318503717794699,0.06497593434924588
7.2458,-11.5842,0.65003,0.23260074296722064,0.027216340150406425,0.1170088272428343
7.1958,-11.5842,0.6464,0.21686724272864386,0.007313367856985518,0.033722787106840305
7.1458,-11.5842,0.64277,0.282434019617218,0.010998083058884164,0.038940362332377076
7.0958,-11.5842,0.63913,0.2520604221009165,0.00586506294149318,0.023268480202516706
7.0458,-11.5842,0.6355,0.26808819612295887,0.00926068261305733,0.03454341797581387
6.9958,-11.5842,0.63187,0.23558196777261275,0.010224501417570864,0.043401035801856044
6.9458,-11.5842,0.62824,0.1378357997996368,0.022393086556057366,0.16246204968962186
6.8958,-11.5842,0.62461,0.11479658568599822,0.021617752924475066,0.18831355301459798
6.8458,-11.5842,0.62097,0.08925859059119505,0.02642656017568326,0.2960674149193895
6.7958,-11.5842,0.61734,0.09156163024410437,0.02055273253128472,0.22446883565190898
6.7458,-11.5842,0.61371,0.09026571527287741,0.021418301967012096,0.23728058767676724
6.6958,-11.5842,0.61008,0.12075685605312267,0.012192266439861646,0.1009654179345154
6.6958,-11.5342,0.60961,0.09036775106809569,0.025274876381238973,0.279689115669077
6.7458,-11.5342,0.61324,0.09404358225796058,0.018183349172753705,0.19335023970989285
6.7958,-11.5342,0.61687,0.0862148697543103,0.021888039721018923,0.25387777982375986
6.8458,-11.5342,0.62051,0.09073626959065893,0.022334210004022872,0.2461442387347399
6.8958,-11.5342,0.62414,0.13984770558075404,0.014694162372238416,0.1050726024514816
6.9458,-11.5342,0.62777,0.14373712869194555,0.014023569932377565,0.09756400493036557
6.9958,-11.5342,0.6314,0.25455153384303697,0.012268327595008736,0.04819585020679428
7.0458,-11.5342,0.63503,0.33811948010887694,0.01962839234871845,0.05805164595189241
7.0958,-11.5342,0.63866,0.2920072212123125,0.011369310446007816,0.03893503180779705
7.1458,-11.5342,0.6423,0.24926356504651576,0.0209684298855598,0.08412151965188665
7.1958,-11.5342,0.64593,0.2223007058396899,0.007148906944581254,0.03215872355230677
7.2458,-11.5342,0.64956,0.22094376740399707,0.010185400092832775,0.046099513068448346
7.2958,-11.5342,0.65319,0.21682356367775876,0.010540059875876367,0.04861122885859818
7.3458,-11.5342,0.65682,0.20909169689405144,0.010752667960866734,0.05142560953204758
7.3958,-11.5342,0.66046,0.21312550391110144,0.009361592623880631,0.04392525742853152
7.4458,-11.5342,0.66409,0.21570538753304663,0.010782537937491758,0.049987337176916107
7.4458,-11.4842,0.66362,0.20587826225999764,0.013347301359620273,0.06483103759038124
7.3958,-11.4842,0.65999,0.19568859313129522,0.014173563284307005,0.07242917462643007
7.3458,-11.4842,0.65635,0.20127706910230483,0.013987004189400092,0.06949129501826558
7.2958,-11.4842,0.65272,0.20783609398897335,0.007487421068000752,0.03602560519828665
7.2458,-11.4842,0.64909,0.21458203805188827,0.011565600846410232,0.05389827103615049
7.1958,-11.4842,0.64546,0.221102020678046,0.006652131887427946,0.030086255507878582
7.1458,-11.4842,0.64183,0.21286668514945908,0.009014680429209936,0.042348949169197146
7.0958,-11.4842,0.6382,0.24637248654898597,0.011423828464987254,0.046368117743195596
7.0458,-11.4842,0.63456,0.405633127747437,0.051064567101988416,0.1258885520163511
6.9958,-11.4842,0.63093,0.21779751989822396,0.010510164212826653,0.048256583535652826
6.9458,-11.4842,0.6273,0.2055126283982966,0.010168781280445391,0.04948007993327614
6.8958,-11.4842,0.62367,0.14452404774451835,0.017610726003126045,0.12185325748872822
